"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"39HYCOOPKO4C64YEZKAC1TSU9TPMDM","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:32 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:32 PDT 2017","","","3RSDURM96B6KEBZM4KE8PQS92RZYEZ","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:10 PDT 2017","Thu Oct 05 09:27:29 PDT 2017","Sun Oct 08 09:27:29 PDT 2017","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918679185016261","1918679185016261_1919006388316874","So so beautiful","nytimes|5281959998_1918679185016261|1918679185016261_1919006388316874|So so beautiful","5"
"39KMGHJ4RZTL46QDY3ZJOP1YC1F00W","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","37U1UTWH9W6U89D9DM0EPK3QO1N8R9","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:29:41 PDT 2017","Thu Oct 05 09:33:36 PDT 2017","Sun Oct 08 09:33:36 PDT 2017","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1919439628273550","1919439628273550_1919452634938916","Peter Paul he’s right, you know","nytimes|5281959998_1919439628273550|1919439628273550_1919452634938916|Peter Paul he’s right, you know","5"
"39KMGHJ4RZTL46QDY3ZJOP1YC1F00W","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3S0TNUHWKU207ZU4VL5UKVMM90WD88","A177EXELDLWTWV","Submitted","Thu Oct 05 09:27:49 PDT 2017","Thu Oct 05 09:30:26 PDT 2017","Sun Oct 08 09:30:26 PDT 2017","","","","157","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1919439628273550","1919439628273550_1919452634938916","Peter Paul he’s right, you know","nytimes|5281959998_1919439628273550|1919439628273550_1919452634938916|Peter Paul he’s right, you know","5"
"39KMGHJ4RZTL46QDY3ZJOP1YC1F00W","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:31 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:31 PDT 2017","","","3XUHV3NRVLIYWXG4JJHHZWRTZ2O5H7","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:27:54 PDT 2017","Thu Oct 05 09:28:39 PDT 2017","Sun Oct 08 09:28:39 PDT 2017","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1919439628273550","1919439628273550_1919452634938916","Peter Paul he’s right, you know","nytimes|5281959998_1919439628273550|1919439628273550_1919452634938916|Peter Paul he’s right, you know","5"
"39KV3A5D18QZNQA9S43CDAH4F747SQ","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","369J354OFEUGF5L74W9462TSGXMG6Z","A247FJ235YHG9J","Submitted","Thu Oct 05 09:28:03 PDT 2017","Thu Oct 05 09:30:56 PDT 2017","Sun Oct 08 09:30:56 PDT 2017","","","","173","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315061979999","Otroligt!!!","nytimes|5281959998_10151315045359999|10151315045359999_10151315061979999|Otroligt!!!","6"
"39KV3A5D18QZNQA9S43CDAH4F747SQ","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3FTF2T8WLS2ZUAD5H8GYCF6I0MJW9O","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:55 PDT 2017","Thu Oct 05 09:48:06 PDT 2017","Sun Oct 08 09:48:06 PDT 2017","","","","1211","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315061979999","Otroligt!!!","nytimes|5281959998_10151315045359999|10151315045359999_10151315061979999|Otroligt!!!","6"
"39KV3A5D18QZNQA9S43CDAH4F747SQ","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3GNCZX450J7NFKQ9XSG3GG96D7ZAPN","A20ALQT1HIVSAH","Submitted","Thu Oct 05 09:27:58 PDT 2017","Thu Oct 05 09:28:02 PDT 2017","Sun Oct 08 09:28:02 PDT 2017","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_10151315045359999","10151315045359999_10151315061979999","Otroligt!!!","nytimes|5281959998_10151315045359999|10151315045359999_10151315061979999|Otroligt!!!","6"
"39O0SQZVJNQNMBAWDF37N0C8T5L7R2","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","336YQZE83WYKOBHFAGXUR1ZPGONM5X","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:31:14 PDT 2017","Thu Oct 05 09:32:33 PDT 2017","Sun Oct 08 09:32:33 PDT 2017","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1494264834000794","Perhaps you should ask a certain somebody V_V","nytimes|5281959998_184073478804176|184073478804176_1494264834000794|Perhaps you should ask a certain somebody V_V","5"
"39O0SQZVJNQNMBAWDF37N0C8T5L7R2","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3BWI6RSP7HT1ZR3LHBO8CD8CYSRE7F","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:30:21 PDT 2017","Thu Oct 05 09:34:19 PDT 2017","Sun Oct 08 09:34:19 PDT 2017","","","","238","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1494264834000794","Perhaps you should ask a certain somebody V_V","nytimes|5281959998_184073478804176|184073478804176_1494264834000794|Perhaps you should ask a certain somebody V_V","5"
"39O0SQZVJNQNMBAWDF37N0C8T5L7R2","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3FIUS151DWMICYADG9IQIT6HABPGG1","A2T5CROJ0FWIJY","Submitted","Thu Oct 05 09:28:51 PDT 2017","Thu Oct 05 09:34:13 PDT 2017","Sun Oct 08 09:34:13 PDT 2017","","","","322","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_184073478804176","184073478804176_1494264834000794","Perhaps you should ask a certain somebody V_V","nytimes|5281959998_184073478804176|184073478804176_1494264834000794|Perhaps you should ask a certain somebody V_V","5"
"39RRBHZ0AUKYZSXJ5U00FHUAO4AZVE","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3BDCF01OGYEYKH9EL61C2LITBO0YLM","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:27:22 PDT 2017","Thu Oct 05 09:29:13 PDT 2017","Sun Oct 08 09:29:13 PDT 2017","","","","111","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1917763905107789","1917763905107789_1917969905087189","There is a wishlist in Amazon.com.mx for Cruz Roja mexicana (mexican red Cross) where you can buy things that Amazon will deliver to Cruz Roja forma helping the people in need because of the earthquake.","nytimes|5281959998_1917763905107789|1917763905107789_1917969905087189|There is a wishlist in Amazon.com.mx for Cruz Roja mexicana (mexican red Cross) where you can buy things that Amazon will deliver to Cruz Roja forma helping the people in need because of the earthquake.","5"
"39RRBHZ0AUKYZSXJ5U00FHUAO4AZVE","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3QFUFYSY9ZZWMILYAOA7RJ92JRG4F3","A3UWM3KJYEL5XU","Submitted","Thu Oct 05 09:31:16 PDT 2017","Thu Oct 05 09:35:45 PDT 2017","Sun Oct 08 09:35:45 PDT 2017","","","","269","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1917763905107789","1917763905107789_1917969905087189","There is a wishlist in Amazon.com.mx for Cruz Roja mexicana (mexican red Cross) where you can buy things that Amazon will deliver to Cruz Roja forma helping the people in need because of the earthquake.","nytimes|5281959998_1917763905107789|1917763905107789_1917969905087189|There is a wishlist in Amazon.com.mx for Cruz Roja mexicana (mexican red Cross) where you can buy things that Amazon will deliver to Cruz Roja forma helping the people in need because of the earthquake.","5"
"39RRBHZ0AUKYZSXJ5U00FHUAO4AZVE","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:30 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:30 PDT 2017","","","3Y4W8Q93L04YIBQH3EG4C96UKYXDVD","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:28:52 PDT 2017","Thu Oct 05 09:32:03 PDT 2017","Sun Oct 08 09:32:03 PDT 2017","","","","191","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1917763905107789","1917763905107789_1917969905087189","There is a wishlist in Amazon.com.mx for Cruz Roja mexicana (mexican red Cross) where you can buy things that Amazon will deliver to Cruz Roja forma helping the people in need because of the earthquake.","nytimes|5281959998_1917763905107789|1917763905107789_1917969905087189|There is a wishlist in Amazon.com.mx for Cruz Roja mexicana (mexican red Cross) where you can buy things that Amazon will deliver to Cruz Roja forma helping the people in need because of the earthquake.","5"
"39XCQ6V3KYNFDOYTXYLCEL7G6CC56N","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3A4NIXBJ77JYQ0K023D18QVM2ENLMK","A9K0CV70JWG1W","Submitted","Thu Oct 05 09:28:50 PDT 2017","Thu Oct 05 09:31:52 PDT 2017","Sun Oct 08 09:31:52 PDT 2017","","","","182","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_394360317648026","Ella Lau","nytimes|5281959998_1918601078357405|1918601078357405_394360317648026|Ella Lau","5"
"39XCQ6V3KYNFDOYTXYLCEL7G6CC56N","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3U4J9857OFV3SOR17KMIB52RVVEB7C","A273DS7TQWR9M1","Submitted","Thu Oct 05 09:29:50 PDT 2017","Thu Oct 05 09:33:43 PDT 2017","Sun Oct 08 09:33:43 PDT 2017","","","","233","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_394360317648026","Ella Lau","nytimes|5281959998_1918601078357405|1918601078357405_394360317648026|Ella Lau","5"
"39XCQ6V3KYNFDOYTXYLCEL7G6CC56N","3TAMZSB5GQN1EGA6C5OLWP7GSLEQX7","Measure civility in news discussions through personal attacks","In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack. Please select all that apply (at least one should)","news discussions, facebook comments, classification","$0.10","Thu Oct 05 09:26:33 PDT 2017","3","BatchId:2961491;OriginalHitTemplateId:920937336;","3600","259200","Thu Oct 12 09:26:33 PDT 2017","","","3WMINLGALCN4LVH5SNUXWGAZEOKAC9","ABMPX2Y2IRBMG","Submitted","Thu Oct 05 09:27:32 PDT 2017","Thu Oct 05 09:42:10 PDT 2017","Sun Oct 08 09:42:10 PDT 2017","","","","878","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","5281959998_1918601078357405","1918601078357405_394360317648026","Ella Lau","nytimes|5281959998_1918601078357405|1918601078357405_394360317648026|Ella Lau","6"
